Date,Cumulative,Daily,Daily_MA7
2022-08-29,1044338,475.0,490.42857142857144
2022-08-30,1044749,411.0,461.14285714285717
2022-08-31,1046240,1491.0,541.2857142857143
2022-09-01,1046956,716.0,550.7142857142857
2022-09-02,1047407,451.0,519.4285714285714
2022-09-03,1047475,68.0,518.8571428571429
2022-09-04,1047489,14.0,518.0
2022-09-05,1047578,89.0,462.85714285714283
2022-09-06,1048183,605.0,490.57142857142856
2022-09-07,1048962,779.0,388.85714285714283
2022-09-08,1049673,711.0,388.14285714285717
2022-09-09,1050179,506.0,396.0
2022-09-10,1050261,82.0,398.0
2022-09-11,1050282,21.0,399.0
2022-09-12,1050733,451.0,450.7142857142857
2022-09-13,1051261,528.0,439.7142857142857
2022-09-14,1052202,941.0,462.85714285714283
2022-09-15,1052896,694.0,460.42857142857144
2022-09-16,1053302,406.0,446.14285714285717
2022-09-17,1053361,59.0,442.85714285714283
2022-09-18,1053385,24.0,443.2857142857143
2022-09-19,1053774,389.0,434.42857142857144
2022-09-20,1054223,449.0,423.14285714285717
2022-09-21,1055189,966.0,426.7142857142857
2022-09-22,1055879,690.0,426.14285714285717
2022-09-23,1056276,397.0,424.85714285714283
2022-09-24,1056358,82.0,428.14285714285717
2022-09-25,1056376,18.0,427.2857142857143
2022-09-26,1056741,365.0,423.85714285714283
2022-09-27,1057193,452.0,424.2857142857143
2022-09-28,1058461,1268.0,467.42857142857144
2022-09-29,1059187,726.0,472.57142857142856
2022-09-30,1059507,320.0,461.57142857142856
2022-10-01,1059542,35.0,454.85714285714283
2022-10-02,1059560,18.0,454.85714285714283
2022-10-03,1059851,291.0,444.2857142857143
2022-10-04,1060356,505.0,451.85714285714283
2022-10-05,1061382,1026.0,417.2857142857143
2022-10-06,1062009,627.0,403.14285714285717
2022-10-07,1062409,400.0,414.57142857142856
2022-10-08,1062461,52.0,417.0
2022-10-09,1062473,12.0,416.14285714285717
2022-10-10,1062608,135.0,393.85714285714283
2022-10-11,1063218,610.0,408.85714285714283
2022-10-12,1063988,770.0,372.2857142857143
2022-10-13,1064579,591.0,367.14285714285717
2022-10-14,1064910,331.0,357.2857142857143
2022-10-15,1064952,42.0,355.85714285714283
2022-10-16,1064963,11.0,355.7142857142857
2022-10-17,1065300,337.0,384.57142857142856
2022-10-18,1065737,437.0,359.85714285714283
2022-10-19,1066447,710.0,351.2857142857143
2022-10-20,1067052,605.0,353.2857142857143
2022-10-21,1067633,581.0,389.0
2022-10-22,1067656,23.0,386.2857142857143
2022-10-23,1067668,12.0,386.42857142857144
2022-10-24,1067877,209.0,368.14285714285717
2022-10-25,1068312,435.0,367.85714285714283
2022-10-26,1069412,1100.0,423.57142857142856
2022-10-27,1070006,594.0,422.0
2022-10-28,1070198,192.0,366.42857142857144
2022-10-29,1070235,37.0,368.42857142857144
2022-10-30,1070244,9.0,368.0
2022-10-31,1070376,132.0,357.0
2022-11-01,1070821,445.0,358.42857142857144
2022-11-02,1071544,723.0,304.57142857142856
2022-11-03,1072189,645.0,311.85714285714283
2022-11-04,1072544,355.0,335.14285714285717
2022-11-05,1072577,33.0,334.57142857142856
2022-11-06,1072597,20.0,336.14285714285717
2022-11-07,1072731,134.0,336.42857142857144
2022-11-08,1072952,221.0,304.42857142857144
2022-11-09,1073860,908.0,330.85714285714283
2022-11-10,1074452,592.0,323.2857142857143
2022-11-11,1074508,56.0,280.57142857142856
2022-11-12,1074513,5.0,276.57142857142856
2022-11-13,1074526,13.0,275.57142857142856
2022-11-14,1074780,254.0,292.7142857142857
2022-11-15,1075182,402.0,318.57142857142856
2022-11-16,1075982,800.0,303.14285714285717
2022-11-17,1076510,528.0,294.0
2022-11-18,1077020,510.0,358.85714285714283
2022-11-19,1077043,23.0,361.42857142857144
2022-11-20,1077063,20.0,362.42857142857144
2022-11-21,1077274,211.0,356.2857142857143
2022-11-22,1077840,566.0,379.7142857142857
2022-11-23,1078826,986.0,406.2857142857143
2022-11-24,1079015,189.0,357.85714285714283
2022-11-25,1079169,154.0,307.0
2022-11-26,1079183,14.0,305.7142857142857
2022-11-27,1079196,13.0,304.7142857142857
2022-11-28,1079494,298.0,317.14285714285717
2022-11-29,1079906,412.0,295.14285714285717
2022-11-30,1080466,560.0,234.28571428571428
2022-12-01,1081153,687.0,305.42857142857144
2022-12-02,1081465,312.0,328.0
2022-12-03,1081494,29.0,330.14285714285717
2022-12-04,1081505,11.0,329.85714285714283
2022-12-05,1081728,223.0,319.14285714285717
2022-12-06,1082333,605.0,346.7142857142857
2022-12-07,1083338,1005.0,410.2857142857143
2022-12-08,1084230,892.0,439.57142857142856
2022-12-09,1084429,199.0,423.42857142857144
2022-12-10,1084462,33.0,424.0
2022-12-11,1084473,11.0,424.0
2022-12-12,1084701,228.0,424.7142857142857
2022-12-13,1085296,595.0,423.2857142857143
2022-12-14,1086179,883.0,405.85714285714283
2022-12-15,1087000,821.0,395.7142857142857
2022-12-16,1087425,425.0,428.0
2022-12-17,1087451,26.0,427.0
2022-12-18,1087473,22.0,428.57142857142856
2022-12-19,1087755,282.0,436.2857142857143
2022-12-20,1088341,586.0,435.0
2022-12-21,1089383,1042.0,457.7142857142857
2022-12-22,1089979,596.0,425.57142857142856
2022-12-23,1090186,207.0,394.42857142857144
2022-12-24,1090208,22.0,393.85714285714283
2022-12-25,1090223,15.0,392.85714285714283
2022-12-26,1090252,29.0,356.7142857142857
2022-12-27,1090608,356.0,323.85714285714283
2022-12-28,1091598,990.0,316.42857142857144
2022-12-29,1092522,924.0,363.2857142857143
2022-12-30,1092738,216.0,364.57142857142856
2022-12-31,1092764,26.0,365.14285714285717
2023-01-01,1092779,15.0,365.14285714285717
2023-01-02,1092801,22.0,364.14285714285717
2023-01-03,1093208,407.0,371.42857142857144
2023-01-04,1094493,1285.0,413.57142857142856
2023-01-05,1095335,842.0,401.85714285714283
2023-01-06,1095789,454.0,435.85714285714283
2023-01-07,1095815,26.0,435.85714285714283
2023-01-08,1095832,17.0,436.14285714285717
2023-01-09,1096132,300.0,475.85714285714283
2023-01-10,1097024,892.0,545.1428571428571
2023-01-11,1098854,1830.0,623.0
2023-01-12,1099574,720.0,605.5714285714286
2023-01-13,1099954,380.0,595.0
2023-01-14,1100006,52.0,598.7142857142857
2023-01-15,1100023,17.0,598.7142857142857
2023-01-16,1100068,45.0,562.2857142857143
2023-01-17,1100812,744.0,541.1428571428571
2023-01-18,1102393,1581.0,505.57142857142856
2023-01-19,1103712,1319.0,591.1428571428571
2023-01-20,1104154,442.0,600.0
2023-01-21,1104178,24.0,596.0
2023-01-22,1104191,13.0,595.4285714285714
2023-01-23,1104505,314.0,633.8571428571429
2023-01-24,1105308,803.0,642.2857142857143
2023-01-25,1106676,1368.0,611.8571428571429
2023-01-26,1107559,883.0,549.5714285714286
2023-01-27,1107661,102.0,501.0
2023-01-28,1107676,15.0,499.7142857142857
2023-01-29,1107690,14.0,499.85714285714283
2023-01-30,1107918,228.0,487.57142857142856
2023-01-31,1108688,770.0,482.85714285714283
2023-02-01,1109996,1308.0,474.2857142857143
2023-02-02,1111159,1163.0,514.2857142857143
2023-02-03,1111679,520.0,574.0
2023-02-04,1111696,17.0,574.2857142857143
2023-02-05,1111698,2.0,572.5714285714286
2023-02-06,1111890,192.0,567.4285714285714
2023-02-07,1112362,472.0,524.8571428571429
2023-02-08,1113429,1067.0,490.42857142857144
2023-02-09,1114385,956.0,460.85714285714283
2023-02-10,1114492,107.0,401.85714285714283
2023-02-11,1114529,37.0,404.7142857142857
2023-02-12,1114537,8.0,405.57142857142856
2023-02-13,1114709,172.0,402.7142857142857
2023-02-14,1115160,451.0,399.7142857142857
2023-02-15,1115741,581.0,330.2857142857143
2023-02-16,1116851,1110.0,352.2857142857143
2023-02-17,1117572,721.0,440.0
2023-02-18,1117589,17.0,437.14285714285717
2023-02-19,1117590,1.0,436.14285714285717
2023-02-20,1117663,73.0,422.0
2023-02-21,1118025,362.0,409.2857142857143
2023-02-22,1118886,861.0,449.2857142857143
2023-02-23,1119521,635.0,381.42857142857144
2023-02-24,1119573,52.0,285.85714285714283
2023-02-25,1119587,14.0,285.42857142857144
2023-02-26,1119588,1.0,285.42857142857144
2023-02-27,1119582,-6.0,274.14285714285717
2023-02-28,1119917,335.0,270.2857142857143
2023-03-01,1120897,980.0,287.2857142857143
2023-03-02,1121658,761.0,305.2857142857143
2023-03-03,1122165,507.0,370.2857142857143
2023-03-04,1122172,7.0,369.2857142857143
2023-03-05,1122134,-38.0,363.7142857142857
2023-03-06,1122181,47.0,371.2857142857143
2023-03-07,1122516,335.0,371.2857142857143
2023-03-08,1123246,730.0,335.57142857142856
2023-03-09,1123836,590.0,311.14285714285717
